track_id,tags,genre,energy,key,loudness,valence,tempo_x,time_signature,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo_y,mfcc1_mean,mfcc1_variance,mfcc2_mean,mfcc2_variance,mfcc3_mean,mfcc3_variance,mfcc4_mean,mfcc4_variance,mfcc5_mean,mfcc5_variance,mfcc6_mean,mfcc6_variance,mfcc7_mean,mfcc7_variance,mfcc8_mean,mfcc8_variance,mfcc9_mean,mfcc9_variance,mfcc10_mean,mfcc10_variance,mfcc11_mean,mfcc11_variance,mfcc12_mean,mfcc12_variance,mfcc13_mean,mfcc13_variance,mfcc14_mean,mfcc14_variance,mfcc15_mean,mfcc15_variance,mfcc16_mean,mfcc16_variance,mfcc17_mean,mfcc17_variance,mfcc18_mean,mfcc18_variance,mfcc19_mean,mfcc19_variance,mfcc20_mean,mfcc20_variance
TROHLZT128F424C1A3,"rock, classic_rock, hard_rock, progressive_rock, heavy_metal, british, 70s, blues_rock",Folk,0.449,7,-13.244,0.275,172.321,3,0.3436365,0.08533149,0.13767955,0.00072604243,1996.9707166736723,264150.7002497528,6.16454e-07,0.012606102,-1.74944e-05,0.0024531484,172.265625,-83.50675,679.9697,105.787415,272.6332,-8.500617,239.29233,27.672413,130.13255,-1.3491331,61.17771,13.223663,65.44345,-0.067941055,68.02364,4.409576,47.235573,-10.212429,40.645493,-3.842094,50.47249,-10.074661,38.179707,-1.8107564,42.564297,-4.170167,51.316654,1.218829,51.313576,-6.921311,47.33513,-5.7803965,48.83009,-10.420278,40.434666,-2.8947897,34.47022,-5.2780485,47.98485,1.9577165,53.534527
TRULVPM128F429B2D6,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal",Punk,0.939,8,-8.468,0.32,103.27,4,0.4729264,0.0719919,0.15927224,0.00084866746,2958.095744956822,126698.39357088064,-0.0024683846,0.008899262,-0.0036337131,0.007511909,99.38401442307692,-4.602392,453.113,66.553406,181.45076,-15.704694,128.93954,26.693468,100.66368,-5.464401,69.736336,8.295081,60.460827,0.52765036,56.53435,7.099452,54.554707,-4.665928,49.47329,2.461562,49.304897,-2.4975429,36.65617,-2.1881618,38.43497,-4.0633717,34.68755,-0.6339135,42.867313,-5.8163834,34.14626,1.2417172,38.093296,-6.3862224,34.496494,-1.8967763,29.671125,-3.7356198,30.245453,-1.3061665,27.224598
TRXERLA12903CE9F3E,"rock, alternative, alternative_rock, punk, punk_rock, emo",Reggae,0.801,4,-5.281,0.289,208.58,4,0.4222865,0.07893137,0.31807452,0.0020007447,2980.0447451615987,237325.84439447476,-1.0115614e-05,0.05319311,-0.00030155998,0.01983368,103.359375,48.68927,253.51233,64.65023,233.65591,-10.963487,146.30757,29.66062,92.26164,-5.5341473,52.77308,12.835155,49.55393,0.030863617,47.940228,12.833504,41.243366,-0.92913073,45.00658,8.912685,46.97429,-0.30109784,44.646404,5.0659733,33.957333,-6.4486914,35.05052,1.7463636,26.799314,-2.0458505,29.620928,1.79594,34.89473,-4.090116,36.36654,-0.174315,34.82392,-2.9366384,31.093616,2.766643,34.41396
TRATHTH128F42BC347,"rock, alternative, indie, alternative_rock, indie_rock",Rock,0.746,2,-6.411,0.74,101.982,4,0.39769414,0.085943505,0.26212534,0.005160001,2347.758276984027,362988.35436210025,1.9301453e-05,0.04500549,5.1956853e-05,0.011698993,103.359375,-25.620571,1878.7576,87.89108,767.5934,-10.643528,694.08136,40.903107,238.51376,5.9853034,89.16848,4.786538,84.99255,-0.05847735,66.6455,5.894177,52.924416,1.9441231,61.873367,10.346728,57.9322,0.28959388,56.469604,1.5982624,47.800694,0.34100828,49.965504,0.142856,56.41183,-6.1392508,39.076565,0.14004327,47.726345,-2.4103017,59.469524,3.3013148,57.053272,-2.9006026,52.843628,2.047594,47.914738
TRFZFRP128F4264623,"rock, classic_rock, hard_rock, british, 70s, blues_rock",Blues,0.8,2,-9.808,0.339,105.916,4,0.47375646,0.07304633,0.19084689,0.0016741345,2538.2949886031206,110166.39837312613,-2.25163e-07,0.013900957,-0.00011356152,0.009639995,107.666015625,-13.1725855,947.4448,85.332405,142.581,-3.8368618,142.5658,22.381613,65.124245,4.361638,76.041855,15.321752,39.128918,4.5948005,49.43444,7.8458557,76.57682,-2.6951482,36.91027,8.896244,36.574116,-0.25829917,37.094746,-1.2703441,37.07194,-3.6174479,32.92272,1.5968357,31.33306,-3.1623282,30.264135,2.2649488,28.740763,-2.4993198,35.042606,0.9481529,39.187916,-4.118413,31.15345,-1.2200959,35.623737
TRIMAQA128F421A0D3,"rock, pop, classic_rock, 80s, british, funk, 70s",Country,0.694,10,-7.854,0.627,95.755,4,0.36553752,0.0915183,0.13380452,0.0039706742,2310.3241188396114,392397.4104660809,-5.0405004e-07,0.007534866,4.8460206e-05,0.008643463,95.703125,-97.552315,4916.6123,87.745094,814.8208,-23.003881,506.39532,27.438328,256.35175,-2.7977667,207.1919,9.750125,138.95633,-2.890662,193.76213,4.9826193,98.601524,-6.582752,84.684074,-0.3089148,81.27995,-1.6452986,78.67803,0.86242074,60.980656,-4.032875,56.805496,-1.4196981,39.079735,-4.265972,48.89729,-0.8570999,55.466064,-8.449097,56.895966,-1.546775,49.34558,-3.2531822,68.754944,-0.675726,79.482124
TRPURXR128F936106C,"rock, classic_rock, folk, singer_songwriter, acoustic, 60s",Blues,0.293,7,-14.295,0.358,118.275,4,0.3450608,0.08993836,0.037796866,0.00025723202,1493.452879621662,237415.2313936833,-0.0018705458,0.0010056003,-0.0011410594,0.00024764778,117.45383522727272,-269.08936,3894.129,129.08093,836.9717,-13.824482,424.86176,49.70146,218.74876,4.1501017,219.91643,14.783123,148.60963,-4.253638,97.31969,8.351506,86.36004,-7.892758,154.37054,3.0490048,68.46294,-0.9023796,77.33549,-5.8846507,59.561363,-4.1690335,68.78148,4.215404,68.8457,-0.43005243,47.22218,0.06864717,51.404057,-3.1804652,43.745083,-2.7605278,41.412487,-2.6326602,42.611027,0.11170638,36.82366
TRXINKQ128F92F44D7,"rock, metal, hard_rock, heavy_metal, thrash_metal",Rap,0.949,2,-2.642,0.498,185.252,4,0.48325628,0.06900925,0.35446283,0.0009268234,2523.701377758917,232233.5337293805,8.138511e-06,0.061591648,-0.00012254681,0.024464678,89.10290948275862,52.632896,410.415,83.5696,305.9919,-19.67342,181.15378,23.500538,81.67463,0.59620744,87.02096,17.679712,60.669373,3.1528645,73.52455,12.0611725,39.55739,-2.2946854,47.742268,7.8519874,34.347927,0.7271708,40.176197,6.748981,28.998201,-0.10906445,40.168106,6.2359214,27.255363,3.2776408,27.395807,5.4410386,24.794186,0.33919817,19.7405,3.0236676,24.582836,-0.48044556,28.902107,1.4608222,24.044315
TRILOWN128F426080F,"rock, pop, female_vocalists, singer_songwriter, love, beautiful, 00s",Pop,0.585,8,-5.293,0.407,82.784,4,0.32983828,0.084340475,0.2538873,0.0044545536,2152.043658073214,366877.7287259765,-5.076831e-06,0.03427226,-2.950617e-05,0.014959848,83.35433467741936,-25.894392,2117.7844,101.80464,452.40005,6.833586,307.67184,27.358435,179.91312,-3.322586,125.64112,2.110874,85.38597,2.331906,78.12241,3.4297442,89.80868,-5.2789865,73.56256,3.7656145,69.281105,-7.3968096,69.20397,1.3493946,74.09989,-4.4070926,60.39163,-2.3703904,42.51363,-2.7059257,31.161867,1.2619249,39.12202,-3.1971622,45.7926,-0.8241774,43.908512,-4.828044,56.403233,2.372974,57.595432
TRBFYNY128F92F8755,"electronic, pop, female_vocalists, dance, love",Pop,0.626,1,-4.331,0.742,120.053,4,0.44260523,0.09133193,0.26475808,0.008966654,3261.0104344897104,731684.8864480179,-8.3475046e-05,0.03583902,-0.00014267686,0.020906508,117.45383522727272,-5.690289,3140.1846,54.821705,764.21405,2.4656906,516.6393,25.559002,233.53397,2.5605838,133.61249,9.677798,261.3143,4.281249,105.001114,7.574296,111.06984,2.4077053,74.58032,11.156529,93.74383,-1.4499451,89.43265,8.025644,68.51275,-0.76627284,81.70827,6.978212,76.83267,2.4144163,61.186653,2.9527643,88.436714,2.0088675,59.702812,1.8418602,88.14174,0.7516194,70.876755,8.692801,84.52849
TRAAYTI128F933663B,"electronic, ambient, chillout, trip_hop, downtempo, chill",Jazz,0.21,1,-19.329,0.32,124.866,4,0.39628458,0.0956299,0.21579495,0.0043869484,1492.5434856632646,577161.2126755632,-1.902271e-07,0.04286494,-4.8229573e-05,0.0022426615,123.046875,-148.18001,1614.322,106.730675,832.65094,6.361682,528.47955,50.57876,253.67645,16.379646,166.29813,21.736746,119.36452,8.138739,100.51305,12.323222,96.1052,3.9730134,88.93988,9.900378,74.96026,0.03481633,52.738583,7.428832,46.816284,-2.7339466,50.46472,2.212173,86.02374,-5.86184,36.205677,1.3805137,39.520676,-6.6956434,38.675232,-3.419129,52.568607,-7.9834304,43.976295,-0.8096089,44.33078
TRAFNQO12903CBB254,"electronic, pop, dance, 90s, funk",RnB,0.871,1,-10.393,0.933,119.802,4,0.4373859,0.08681713,0.26304054,0.009046412,2428.979000883153,843436.0011339986,-5.915884e-06,0.0350304,0.00021750061,0.020428043,117.45383522727272,-43.547043,2339.0376,91.612015,842.3624,23.344183,580.42474,22.172972,222.97736,12.224362,117.02581,11.340155,96.85423,-1.0852686,80.181915,5.406559,64.63183,1.1175654,59.8192,4.0548377,50.222633,-1.5639751,46.69978,4.157721,47.787975,-1.60395,43.854073,2.9761283,38.954174,-0.8241771,39.49506,-0.9616384,36.195724,-2.2598584,46.55079,0.7379885,42.865917,-4.948167,47.86365,3.8006406,55.250164
TRSUSWW128F93463BF,"electronic, pop, dance, rap, hip_hop, rnb",Rap,0.539,5,-6.57,0.415,122.117,4,0.45031008,0.08091908,0.29763752,0.011345266,1861.383938275861,279808.7606281008,-0.00016943588,0.0389145,0.0001430438,0.029300699,123.046875,-29.229372,4213.1533,113.89571,599.08264,1.5398612,266.26468,23.264437,191.4721,0.6604396,189.9196,8.200092,85.78112,-0.6953114,118.3428,7.4142656,78.414665,-0.69693327,64.60604,4.450925,59.056393,0.62279177,60.293617,4.0657816,54.287685,-2.36293,51.134686,0.42007688,38.091953,-2.9877563,33.484276,2.2475617,41.617733,-2.3857846,34.230797,2.5310342,35.508324,-1.8448955,39.160698,0.90252656,34.786865
TRRBLPV12903CC4486,"electronic, ambient, chillout, trip_hop, downtempo, idm, chill",Electronic,0.565,4,-8.273,0.13,84.039,4,0.39420044,0.082078494,0.17315452,0.0059845457,1492.5146770937906,512065.2183434782,-3.8639596e-06,0.019810546,-7.903588e-05,0.0060114786,83.35433467741936,-115.140755,4220.2153,151.12608,2285.5608,-14.339332,527.3191,16.621126,265.91403,6.2072854,221.02423,13.19053,152.22496,0.2872907,73.94298,6.623225,64.264824,2.2506654,57.912514,8.540355,58.43432,-0.05545677,59.335186,3.4476001,77.34146,-0.31152144,55.204002,3.4707072,38.617004,1.1080898,31.989231,4.340636,36.024292,-0.8552974,29.01131,2.2926211,32.663605,1.3596876,33.097065,-1.5264796,33.396873
TRCVCTZ128F425B552,"electronic, alternative, indie, pop, female_vocalists, singer_songwriter, dance, indie_pop, synthpop",RnB,0.733,9,-7.768,0.256,128.918,4,0.43004498,0.08530611,0.31072584,0.007286262,2310.1785075358302,250457.0449754662,3.4098657e-06,0.051711332,-0.00010280779,0.021849243,129.19921875,-2.569356,1157.6029,90.93649,318.20508,-9.761571,361.73834,25.867199,182.75417,5.878854,150.43544,12.714224,139.02661,8.004741,81.56331,2.9551282,117.8981,8.443479,83.4392,4.468202,110.770744,5.4699697,68.735344,-0.47530702,67.95699,2.8262424,52.575027,2.7032294,55.7293,-1.3950043,56.088345,2.135172,45.309845,0.3157767,50.38642,2.162987,49.538574,-0.07886724,73.95163,2.0913346,118.66755
TRHFYAO128F4281890,"electronic, indie, pop, dance, synthpop",Folk,0.899,11,-5.085,0.207,128.008,4,0.4272349,0.087866716,0.29348946,0.008029266,2547.391227066408,414035.5245342849,0.0010664565,0.0367957,0.0046478617,0.029998066,129.19921875,5.2856426,1374.0408,84.208855,656.1589,-4.7695823,308.79984,34.339367,129.79538,8.620913,125.37357,7.73333,119.53338,4.462134,68.99492,0.63056743,82.457436,-2.994379,53.46401,14.386556,60.88967,-4.858728,72.925224,8.335437,53.5161,-10.638386,47.219707,2.955467,54.2023,-2.6222162,55.417763,-2.5021718,55.11492,-1.2958571,35.148148,3.9795032,60.25991,-0.18773057,54.0982,-0.94496554,49.70171
TRXGJUK128EF341FFA,"electronic, alternative, indie, pop, female_vocalists, singer_songwriter, british, trip_hop, electro, indie_pop, mellow, chill",Pop,0.372,7,-10.426,0.82,119.985,4,0.27386135,0.08931234,0.16254967,0.008545958,2279.5314254452137,514480.2776591026,4.717746e-06,0.021664664,5.679943e-06,0.0048532845,123.046875,-113.95106,13885.254,89.79223,608.78534,4.513722,318.5549,25.224257,214.31361,4.644525,103.71363,-1.0421615,238.02141,-2.3418572,104.43,-1.5809865,135.2021,-7.009674,106.90695,2.0021877,129.09991,-12.254935,106.65788,-4.310302,103.2642,-7.7330494,93.41609,1.5953043,87.12264,-2.3652163,119.83017,1.4405433,95.215416,-1.33719,104.80493,-0.27507326,102.483406,-3.0929015,79.59617,1.5588332,92.81165
TRSQAWU128F92EA20F,"electronic, pop, female_vocalists, singer_songwriter, dance, 00s",Latin,0.779,0,-5.904,0.834,100.001,4,0.44760972,0.08729147,0.30688384,0.010499547,2364.3153987870032,556919.109268631,1.4898348e-05,0.044503797,0.00015666675,0.03109269,99.38401442307692,-23.588507,3240.3103,87.52248,646.24335,7.9620275,465.9624,26.571196,260.79553,6.866663,194.50447,10.7618265,197.51677,-1.6838027,146.01668,5.2234483,98.21412,1.9317204,104.87099,3.852287,79.18496,0.3832111,83.739296,5.6051345,87.43058,-3.2956693,74.42594,-1.3139975,61.36299,-1.6030842,53.364147,0.9125016,55.3735,-5.433877,57.109085,2.4529579,45.358215,-2.6514268,42.662964,1.8618917,39.948505
TRYBZXV12903CED4DE,"electronic, alternative, dance, 80s, british, soundtrack, new_wave, post_punk, synthpop",Jazz,0.92,0,-7.832,0.347,130.01,4,0.48430198,0.06511363,0.23195161,0.0019325656,2691.889842076311,46208.00880763593,0.00020929749,0.024105098,-0.00053495035,0.014419026,129.19921875,17.802023,187.61002,75.51465,48.75601,-12.238177,57.43656,26.721834,36.988876,9.827436,29.219898,15.944171,34.227467,-1.855231,24.591497,8.275769,22.026503,-1.4135917,29.122824,4.4293466,22.718615,-4.2236505,25.042198,3.2576652,22.82892,-1.8842735,21.023418,0.7956231,20.571463,-5.856663,21.287888,-1.0340333,19.10601,-6.2939024,21.380974,-0.80811447,20.684347,-1.3481545,19.107584,1.3558975,20.985167
TRLJGIX128F92F323D,"electronic, alternative, indie, female_vocalists, indie_rock, chillout, indie_pop, 00s, pop_rock",Blues,0.825,2,-5.72,0.948,134.944,4,0.3481589,0.08699125,0.2931296,0.0050906893,1913.712800164492,211232.7587273912,9.561641e-06,0.052255873,0.0002201067,0.016052805,135.99917763157896,-21.226582,3205.9365,112.23621,592.32635,-11.396033,345.52115,25.694553,109.82945,8.357066,75.32313,3.6693225,83.60536,5.468298,73.50584,9.502336,79.30516,0.1724623,51.77588,4.698143,67.87394,-5.2025995,58.10397,-0.20337145,47.362923,-1.0361499,40.56283,1.7410048,50.740326,0.35817957,59.63735,2.049653,61.108868,-0.82386994,53.337074,1.8546604,51.473648,-2.1975057,46.210663,1.1050003,62.39722
TRSCBKV128F427888D,"electronic, dance, 90s, funk, house, techno, electro, french",Folk,0.486,6,-7.31,0.823,123.206,4,0.5560125,0.07324605,0.21820909,0.0135946395,2159.961157718362,979632.6013902168,-0.002012415,0.024496382,-0.0044507007,0.018613346,123.046875,-113.35446,11884.748,80.43014,2370.6462,-1.7703999,1308.4021,45.30331,457.0964,12.906842,288.46024,22.51841,172.964,7.58721,105.77899,14.379777,99.80365,4.7025876,64.92052,6.2931533,84.309654,6.9465504,80.314125,6.837077,82.474266,0.80515337,45.67829,6.0119433,65.42973,-0.92858064,49.284035,5.2896767,46.75837,1.9946169,38.277725,2.0384824,35.328644,-4.0625105,36.77295,0.861079,47.81943
TRAJTJM128F425FD55,"electronic, dance, electro",Electronic,0.78,7,-6.114,0.467,128.978,4,0.4783151,0.07698897,0.3292155,0.0073867575,2700.5787976778856,511664.9400624434,0.0005208628,0.0573381,-0.0008060478,0.025354438,129.19921875,22.134005,771.2569,79.099846,748.0225,1.6218836,336.07993,13.524872,159.92291,-0.6052505,96.70271,13.211961,105.21619,-2.205589,85.58551,4.696409,88.559235,-4.873617,67.84288,5.2557673,67.49541,-1.0670383,52.048714,3.481494,54.18513,-4.836456,45.103245,3.1020322,41.393707,0.16510382,37.7735,3.1175923,38.19226,-0.6077023,29.995333,3.2261226,27.036114,-1.1920996,30.44986,5.646,33.83979
TRLOPGN128F4268EE8,"electronic, instrumental, chillout, trip_hop, downtempo",Jazz,0.673,6,-7.838,0.56,103.359,4,0.39631122,0.09352455,0.23144907,0.0027178447,2936.8024875042174,495569.2106481174,1.0071018e-05,0.039200217,-6.366311e-05,0.0063915327,103.359375,-33.384293,1115.7441,56.932373,730.7353,7.192431,197.157,43.64547,191.65842,4.24509,73.57808,12.352584,54.375473,-1.8230398,42.76808,8.200977,33.348793,-1.1855952,45.89191,1.9868749,36.372368,-0.878722,26.247261,4.04221,42.42938,-0.47975972,40.798206,1.1477444,47.541862,-3.4415238,37.558804,0.1644666,49.390266,-7.1689377,27.650784,-3.5631764,26.573227,-1.3486918,30.363142,3.8198147,42.503784
TRNHKGL128E07912F9,"electronic, alternative_rock, industrial, 90s",Electronic,0.953,4,-6.65,0.0913,117.92,4,0.6035606,0.056864988,0.22560006,0.00054403645,3264.534789263171,338051.50751345657,-6.258608e-05,0.01978823,-0.0025564758,0.010400148,117.45383522727272,24.718426,766.99536,52.67144,590.5922,-5.4261374,106.32254,39.657963,49.4503,3.9508665,32.123726,20.075365,47.384174,-0.90073633,29.733927,5.1844206,23.659733,1.5420685,24.312038,9.999608,19.740042,-4.241826,25.565191,4.21921,14.919808,0.7534612,18.626862,1.6906399,12.330949,-6.6500015,17.421154,5.1895657,17.79474,-4.4463835,13.226547,-0.67969877,13.349168,-0.55605835,17.097162,-0.48075777,12.253105
TROBROL128F427176C,"electronic, indie, pop, female_vocalists, singer_songwriter, acoustic, indie_pop, beautiful, swedish",Pop,0.255,0,-15.749,0.379,137.904,5,0.30016112,0.09216809,0.18280001,0.004165097,1167.1503717165165,622526.9275338303,-0.0004219204,0.027197046,-0.00097521226,0.0025334517,151.99908088235293,-180.30798,4364.1504,153.1522,2075.5308,14.72523,577.2702,24.31621,473.25275,4.7724676,157.8299,4.6879187,152.17319,-0.09434429,111.14959,-0.90586203,75.545135,-8.320494,84.29838,-7.966315,50.09145,-11.863812,48.295334,-4.864233,41.45029,-9.032826,56.193523,-2.179034,54.93508,-17.760073,64.20411,-13.644921,54.96354,-16.880058,42.534115,-10.9265375,40.32289,-6.10697,41.572636,-3.1043222,71.73833
TRCTYNZ128F426A9CB,"electronic, jazz, ambient, instrumental, chillout, trip_hop, downtempo, lounge",Rock,0.761,4,-9.097,0.744,99.999,4,0.3869178,0.08406631,0.24994062,0.0047616735,1819.004342872431,542795.2457442179,4.049112e-06,0.04223959,8.51815e-05,0.009763976,99.38401442307692,-79.32542,3258.1013,104.976234,997.9228,24.677374,307.9569,43.535614,118.21912,-2.3803627,92.93236,18.584368,63.75269,-4.4657598,39.729446,2.9048553,36.23869,-7.128533,51.993687,-2.9381037,55.38577,-11.224717,58.373936,0.3828811,52.16408,-6.8552814,44.665894,2.5214765,48.023365,-1.2836174,48.679695,6.552866,35.856514,0.72736144,31.89112,2.2296677,35.689686,-2.374683,47.360302,1.3980272,46.819912
TRUPYUP12903D0FA06,"electronic, pop, female_vocalists, british, synthpop",Pop,0.861,0,-5.323,0.774,172.065,4,0.3801876,0.08390058,0.3038211,0.0042430344,2522.053299330278,587612.0997871271,-1.876935e-05,0.049306184,-0.0003913543,0.021383053,172.265625,13.954549,1384.8007,85.961,724.6883,-11.465515,336.17783,15.724277,210.40529,-8.802759,130.66064,2.71874,162.22766,6.950026,87.48276,5.9714665,106.69335,-2.9286032,71.16984,1.527355,74.8328,-7.0777016,65.71133,-2.0590868,65.4408,-4.6207485,61.24943,-0.2239926,53.19296,-3.6089551,59.33045,1.7063104,56.657833,-5.465848,56.13113,1.2171806,63.22459,-4.655733,66.259796,0.045627937,53.233406
TRMGYUV128F92F6C06,"electronic, indie, experimental, folk, indie_rock, chillout, psychedelic, hip_hop, american, psychedelic_rock, 00s, chill",Folk,0.431,6,-8.342,0.0994,125.965,4,0.37512636,0.08364578,0.1811945,0.009704306,1718.0759079638751,477175.50754420686,4.187497e-06,0.024265511,9.043313e-05,0.007281387,129.19921875,-87.676025,11540.494,131.72232,1825.0956,-19.204702,195.05489,24.983343,210.93286,-9.158978,148.5993,6.5678787,110.79929,-2.2714102,131.42488,-0.54319364,64.24988,-6.3202014,65.143936,2.238313,54.059937,-4.545879,37.952576,0.7472897,27.031261,-4.098589,24.771385,-0.4961221,57.430824,-0.5203935,49.73106,-3.561572,45.251957,-4.905422,28.302668,-0.9740502,34.613995,-4.4723334,33.509434,-3.679878,51.139084
TRAAJAC12903CEB847,"electronic, 80s, british, new_wave, synthpop",Jazz,0.915,7,-4.817,0.674,156.992,4,0.39340463,0.07892582,0.23908907,0.0050820764,3015.4574670787883,587341.4915442549,0.00033885453,0.024287071,0.0020486615,0.019242179,103.359375,-7.1452827,2773.0623,66.65662,649.32544,-1.9586841,333.1747,27.9211,139.0964,0.1446247,131.43105,7.7229834,95.86694,8.295343,60.391533,1.2195882,57.9746,-1.9408596,77.98169,6.3534584,61.484688,-1.3779559,70.08939,2.6358464,38.65307,-0.20859823,57.578777,3.170456,50.67912,-5.2162423,51.172043,3.7993002,47.22762,-6.4612665,38.493507,1.7335585,50.22857,-0.8976056,42.38446,-1.7884809,45.7828
TRXFWIW128F92EC174,"electronic, dance, drum_and_bass",New Age,0.73,7,-5.689,0.0663,136.747,4,0.53753525,0.0705114,0.34886235,0.009801115,3390.0955909182585,268985.1779675912,-2.2498216e-05,0.08145667,0.00047507224,0.023945168,135.99917763157896,31.283379,1774.7966,48.637527,301.06677,-1.636247,286.4796,13.801598,105.90207,9.470724,104.56355,14.756758,71.97629,7.7006874,69.441986,11.296192,77.12672,5.8931026,65.069756,13.310618,108.24853,3.6787748,86.271065,5.635269,35.087,-1.9535255,31.064484,3.497799,40.0388,0.9271189,47.45708,5.147492,41.711224,1.6590557,34.10746,9.404179,51.13244,5.219427,40.81807,6.170578,49.3358
TRMEWET128F934364E,"electronic, pop, female_vocalists, dance, pop_rock",Rock,0.896,6,-5.465,0.961,121.978,4,0.51251125,0.072619565,0.27581906,0.011545206,2781.472556963988,377871.6697941123,-2.8322724e-05,0.03592519,-0.00026860743,0.028039705,123.046875,-6.792535,1556.9209,67.24897,434.4251,-7.9650064,361.2537,30.390976,245.65175,4.200032,154.79575,7.9176574,121.22037,-0.75975776,135.14664,6.4902086,121.26337,1.0759729,113.15364,8.847082,70.00327,-2.768292,56.31803,3.0279021,41.447464,0.4678424,52.60641,1.9514716,45.683002,2.0786061,45.908993,3.1060095,45.453373,-4.0193853,54.14505,2.6108184,45.56895,1.9911945,51.071255,5.058175,50.26499
TRRVSBS128F425A7B0,"electronic, female_vocalists, dance, chillout, trance, house, trip_hop, downtempo",Electronic,0.727,4,-9.565,0.197,111.988,4,0.3226294,0.093699954,0.21743685,0.005223172,2293.7741357279333,534491.687834463,1.8715069e-05,0.032935657,3.666498e-05,0.007828359,112.34714673913044,-66.80202,1946.1793,92.575455,516.7715,6.953481,405.33972,17.861053,212.39009,3.8851666,178.85193,7.793652,124.125336,6.5755134,121.08984,13.903348,100.459595,-0.77069074,90.9838,7.950101,89.24263,-8.156118,107.04007,-2.4935775,78.74317,-4.4330244,76.34396,8.940835,81.85907,7.0795307,111.10989,5.101033,74.69799,-1.3126659,83.177315,-1.9203672,68.927315,-3.6060462,76.95422,-1.8185992,58.42543
